disease,rag_top_node_id,common_symptoms,total_symptoms,rag_total_symptoms,rag_matches,rag_hallucinations,no_rag_total_symptoms,no_rag_matches,no_rag_hallucinations,rag_accuracy,no_rag_accuracy,rag_precision,rag_recall,no_rag_precision,no_rag_recall
Multiple intestinal atresia,27914,8,2,16,1,15,26,0,26,0.5,0.0,0.0625,0.5,0.0,0.0
Congenital short bowel syndrome,33057,8,1,16,1,15,31,0,31,1.0,0.0,0.0625,1.0,0.0,0.0
Hypoplastic left heart syndrome,28836,4,1,20,1,19,20,0,20,1.0,0.0,0.05,1.0,0.0,0.0
Foveal hypoplasia-presenile cataract syndrome,33513,5,6,23,9,14,26,3,23,1.5,0.5,0.391304347826087,1.5,0.11538461538461539,0.5
Jacobsen syndrome,31052,0,6,84,7,77,18,0,18,1.1666666666666667,0.0,0.08333333333333333,1.1666666666666667,0.0,0.0
Larsen-like osseous dysplasia-short stature syndrome,29567,4,11,38,8,30,38,4,34,0.7272727272727273,0.36363636363636365,0.21052631578947367,0.7272727272727273,0.10526315789473684,0.36363636363636365
Congenital laryngomalacia,31645,16,2,29,2,27,29,1,28,1.0,0.5,0.06896551724137931,1.0,0.034482758620689655,0.5
Trichorhinophalangeal syndrome type 2,27224,0,13,93,13,80,18,0,18,1.0,0.0,0.13978494623655913,1.0,0.0,0.0
Congenital pulmonary lymphangiectasia,27545,5,3,16,3,13,28,2,26,1.0,0.6666666666666666,0.1875,1.0,0.07142857142857142,0.6666666666666666
Isolated congenital laryngeal web,31972,9,4,18,4,14,33,1,32,1.0,0.25,0.2222222222222222,1.0,0.030303030303030304,0.25
Laurence-Moon syndrome,29982,0,5,17,4,13,10,0,10,0.8,0.0,0.23529411764705882,0.8,0.0,0.0
Schizencephaly,30348,3,5,21,5,16,19,0,19,1.0,0.0,0.23809523809523808,1.0,0.0,0.0
Silver-Russell syndrome,32863,3,10,18,4,14,35,2,33,0.4,0.2,0.2222222222222222,0.4,0.05714285714285714,0.2
Multiple sclerosis-ichthyosis-factor VIII deficiency syndrome,32289,6,11,20,11,9,31,1,30,1.0,0.09090909090909091,0.55,1.0,0.03225806451612903,0.09090909090909091
Sjögren-Larsson syndrome,27310,0,10,17,7,10,39,2,37,0.7,0.2,0.4117647058823529,0.7,0.05128205128205128,0.2
Sirenomelia,32287,0,6,26,5,21,9,0,9,0.8333333333333334,0.0,0.19230769230769232,0.8333333333333334,0.0,0.0
Infantile spasms-broad thumbs syndrome,32276,0,15,22,13,9,49,1,48,0.8666666666666667,0.06666666666666667,0.5909090909090909,0.8666666666666667,0.02040816326530612,0.06666666666666667
Stormorken-Sjaastad-Langslet syndrome,31514,0,12,22,6,16,42,0,42,0.5,0.0,0.2727272727272727,0.5,0.0,0.0
Congenital toxoplasmosis,32823,5,2,16,2,14,21,0,21,1.0,0.0,0.125,1.0,0.0,0.0
Thrombocytopenia-absent radius syndrome,27287,1,3,18,2,16,26,1,25,0.6666666666666666,0.3333333333333333,0.1111111111111111,0.6666666666666666,0.038461538461538464,0.3333333333333333
Tracheal agenesis,32543,5,5,23,6,17,26,2,24,1.2,0.4,0.2608695652173913,1.2,0.07692307692307693,0.4
VACTERL/VATER association,30889,3,5,47,4,43,22,1,21,0.8,0.2,0.0851063829787234,0.8,0.045454545454545456,0.2
Congenital varicella syndrome,32424,10,2,21,2,19,31,0,31,1.0,0.0,0.09523809523809523,1.0,0.0,0.0
Juvenile Paget disease,31137,0,10,16,6,10,27,1,26,0.6,0.1,0.375,0.6,0.037037037037037035,0.1
Tetrasomy 12p syndrome,38887,12,18,21,2,19,27,2,25,0.1111111111111111,0.1111111111111111,0.09523809523809523,0.1111111111111111,0.07407407407407407,0.1111111111111111
Pendred syndrome,32139,2,4,17,4,13,43,1,42,1.0,0.25,0.23529411764705882,1.0,0.023255813953488372,0.25
Neuralgic amyotrophy,33286,4,6,17,3,14,16,0,16,0.5,0.0,0.17647058823529413,0.5,0.0,0.0
Familial spontaneous pneumothorax,30499,15,3,23,3,20,20,0,20,1.0,0.0,0.13043478260869565,1.0,0.0,0.0
Proteus syndrome,29044,1,27,18,7,11,31,1,30,0.25925925925925924,0.037037037037037035,0.3888888888888889,0.25925925925925924,0.03225806451612903,0.037037037037037035
Prune belly syndrome,27929,0,9,30,5,25,22,2,20,0.5555555555555556,0.2222222222222222,0.16666666666666666,0.5555555555555556,0.09090909090909091,0.2222222222222222
Peroxisomal acyl-CoA oxidase deficiency,30385,2,15,20,8,12,22,1,21,0.5333333333333333,0.06666666666666667,0.4,0.5333333333333333,0.045454545454545456,0.06666666666666667
Difference of sex development-intellectual disability syndrome,31549,2,23,30,20,10,30,3,27,0.8695652173913043,0.13043478260869565,0.6666666666666666,0.8695652173913043,0.1,0.13043478260869565
Costello syndrome,29157,1,19,19,3,16,28,0,28,0.15789473684210525,0.0,0.15789473684210525,0.15789473684210525,0.0,0.0
Congenital rubella syndrome,32425,2,4,17,1,16,23,1,22,0.25,0.25,0.058823529411764705,0.25,0.043478260869565216,0.25
Free sialic acid storage disease,29492,1,10,17,2,15,32,2,30,0.2,0.2,0.11764705882352941,0.2,0.0625,0.2
Osteogenesis imperfecta,27158,4,18,123,10,113,29,1,28,0.5555555555555556,0.05555555555555555,0.08130081300813008,0.5555555555555556,0.034482758620689655,0.05555555555555555
Mucopolysaccharidosis type 3,27436,10,12,21,2,19,22,0,22,0.16666666666666666,0.0,0.09523809523809523,0.16666666666666666,0.0,0.0
Hirschsprung disease,27867,0,6,17,1,16,22,3,19,0.16666666666666666,0.5,0.058823529411764705,0.16666666666666666,0.13636363636363635,0.5
Glycogen storage disease due to glucose-6-phosphatase deficiency,27295,8,10,18,4,14,23,4,19,0.4,0.4,0.2222222222222222,0.4,0.17391304347826086,0.4
Gaucher disease,28772,3,5,38,2,36,28,4,24,0.4,0.8,0.05263157894736842,0.4,0.14285714285714285,0.8
GM1 gangliosidosis,27167,2,17,16,1,15,41,0,41,0.058823529411764705,0.0,0.0625,0.058823529411764705,0.0,0.0
Waardenburg syndrome,27569,4,9,24,3,21,24,2,22,0.3333333333333333,0.2222222222222222,0.125,0.3333333333333333,0.08333333333333333,0.2222222222222222
Usher syndrome,27268,5,10,17,4,13,24,2,22,0.4,0.2,0.23529411764705882,0.4,0.08333333333333333,0.2
Retinitis pigmentosa,38253,11,13,19,4,15,27,4,23,0.3076923076923077,0.3076923076923077,0.21052631578947367,0.3076923076923077,0.14814814814814814,0.3076923076923077
Pelizaeus-Merzbacher disease,32148,12,17,28,6,22,23,8,15,0.35294117647058826,0.47058823529411764,0.21428571428571427,0.35294117647058826,0.34782608695652173,0.47058823529411764
X-linked recessive ocular albinism,30734,5,6,16,4,12,23,3,20,0.6666666666666666,0.5,0.25,0.6666666666666666,0.13043478260869565,0.5
Phenylketonuria,31918,3,1,20,0,20,38,0,38,0.0,0.0,0.0,0.0,0.0,0.0
Chondrodysplasia-difference of sex development syndrome,38558,22,14,35,1,34,44,1,43,0.07142857142857142,0.07142857142857142,0.02857142857142857,0.07142857142857142,0.022727272727272728,0.07142857142857142
Weaver syndrome,28188,2,22,16,6,10,32,3,29,0.2727272727272727,0.13636363636363635,0.375,0.2727272727272727,0.09375,0.13636363636363635
Fanconi anemia,32319,1,13,31,6,25,27,2,25,0.46153846153846156,0.15384615384615385,0.1935483870967742,0.46153846153846156,0.07407407407407407,0.15384615384615385
Familial isolated dilated cardiomyopathy,32609,10,2,29,1,28,19,0,19,0.5,0.0,0.034482758620689655,0.5,0.0,0.0
Eosinophilic fasciitis,31808,3,10,16,9,7,27,2,25,0.9,0.2,0.5625,0.9,0.07407407407407407,0.2
Granulomatosis with polyangiitis,32099,10,17,94,18,76,21,4,17,1.0588235294117647,0.23529411764705882,0.19148936170212766,1.0588235294117647,0.19047619047619047,0.23529411764705882
Immunoglobulin A vasculitis,32987,8,10,17,3,14,33,6,27,0.3,0.6,0.17647058823529413,0.3,0.18181818181818182,0.6
Anti-glomerular basement membrane disease,38482,18,11,22,5,17,23,4,19,0.45454545454545453,0.36363636363636365,0.22727272727272727,0.45454545454545453,0.17391304347826086,0.36363636363636365
Microscopic polyangiitis,33208,3,13,17,6,11,16,4,12,0.46153846153846156,0.3076923076923077,0.35294117647058826,0.46153846153846156,0.25,0.3076923076923077
Locked-in syndrome,33246,3,12,19,11,8,36,3,33,0.9166666666666666,0.25,0.5789473684210527,0.9166666666666666,0.08333333333333333,0.25
Congenital herpes simplex virus infection,32426,10,0,26,0,26,30,0,30,0.0,0.0,0.0,0.0,0.0,0.0
Congenital lobar emphysema,30057,9,2,20,2,18,20,1,19,1.0,0.5,0.1,1.0,0.05,0.5
Takayasu arteritis,32123,3,9,16,3,13,28,3,25,0.3333333333333333,0.3333333333333333,0.1875,0.3333333333333333,0.10714285714285714,0.3333333333333333
Dubin-Johnson syndrome,29712,7,5,24,7,17,22,3,19,1.4,0.6,0.2916666666666667,1.4,0.13636363636363635,0.6
Whipple disease,33359,5,13,17,5,12,29,8,21,0.38461538461538464,0.6153846153846154,0.29411764705882354,0.38461538461538464,0.27586206896551724,0.6153846153846154
Kawasaki disease,33038,5,8,21,2,19,30,1,29,0.25,0.125,0.09523809523809523,0.25,0.03333333333333333,0.125
Congenital respiratory-biliary fistula,32507,15,2,22,2,20,27,0,27,1.0,0.0,0.09090909090909091,1.0,0.0,0.0
Congenital atransferrinemia,29483,5,1,20,1,19,28,1,27,1.0,1.0,0.05,1.0,0.03571428571428571,1.0
Multiminicore myopathy,27748,0,3,19,3,16,26,0,26,1.0,0.0,0.15789473684210525,1.0,0.0,0.0
Polymyositis,32978,6,9,25,6,19,16,0,16,0.6666666666666666,0.0,0.24,0.6666666666666666,0.0,0.0
Dermatomyositis,28745,2,10,19,4,15,12,2,10,0.4,0.2,0.21052631578947367,0.4,0.16666666666666666,0.2
Behçet disease,30171,5,14,65,12,53,28,5,23,0.8571428571428571,0.35714285714285715,0.18461538461538463,0.8571428571428571,0.17857142857142858,0.35714285714285715
Oculopharyngeal muscular dystrophy,27548,1,9,23,7,16,3,2,1,0.7777777777777778,0.2222222222222222,0.30434782608695654,0.7777777777777778,0.6666666666666666,0.2222222222222222
Alpha-N-acetylgalactosaminidase deficiency,28665,0,8,25,4,21,2,0,2,0.5,0.0,0.16,0.5,0.0,0.0
Inclusion body myositis,30448,4,10,16,9,7,22,1,21,0.9,0.1,0.5625,0.9,0.045454545454545456,0.1
Larynx atresia,31647,9,4,21,4,17,27,2,25,1.0,0.5,0.19047619047619047,1.0,0.07407407407407407,0.5
Allergic bronchopulmonary aspergillosis,31008,6,4,20,2,18,21,1,20,0.5,0.25,0.1,0.5,0.047619047619047616,0.25
Eosinophilic granulomatosis with polyangiitis,32099,4,12,17,2,15,30,3,27,0.16666666666666666,0.25,0.11764705882352941,0.16666666666666666,0.1,0.25
Maple syrup urine disease,95137,17,9,25,2,23,25,1,24,0.2222222222222222,0.1111111111111111,0.08,0.2222222222222222,0.04,0.1111111111111111
Methylmalonic acidemia with homocystinuria,33171,7,12,20,5,15,38,2,36,0.4166666666666667,0.16666666666666666,0.25,0.4166666666666667,0.05263157894736842,0.16666666666666666
Glutathione synthetase deficiency,31963,10,5,24,1,23,36,0,36,0.2,0.0,0.041666666666666664,0.2,0.0,0.0
X-linked alpha-thalassemia-intellectual disability syndrome,31249,2,14,75,9,66,24,2,22,0.6428571428571429,0.14285714285714285,0.12,0.6428571428571429,0.08333333333333333,0.14285714285714285
Familial Mediterranean fever,32202,6,6,17,5,12,32,5,27,0.8333333333333334,0.8333333333333334,0.29411764705882354,0.8333333333333334,0.15625,0.8333333333333334
Simpson-Golabi-Behmel syndrome,30745,4,21,124,19,105,24,2,22,0.9047619047619048,0.09523809523809523,0.1532258064516129,0.9047619047619048,0.08333333333333333,0.09523809523809523
Multiple symmetric lipomatosis,28575,0,4,17,4,13,15,2,13,1.0,0.5,0.23529411764705882,1.0,0.13333333333333333,0.5
Dermatitis herpetiformis,33410,8,11,17,8,9,22,6,16,0.7272727272727273,0.5454545454545454,0.47058823529411764,0.7272727272727273,0.2727272727272727,0.5454545454545454
Mucopolysaccharidosis type 4,27436,10,17,20,3,17,22,2,20,0.17647058823529413,0.11764705882352941,0.15,0.17647058823529413,0.09090909090909091,0.11764705882352941
Giant cell arteritis,27692,1,10,20,5,15,20,2,18,0.5,0.2,0.25,0.5,0.1,0.2
Budd-Chiari syndrome,31637,6,3,17,3,14,24,1,23,1.0,0.3333333333333333,0.17647058823529413,1.0,0.041666666666666664,0.3333333333333333
Niemann-Pick disease type C,98094,8,10,32,2,30,23,1,22,0.2,0.1,0.0625,0.2,0.043478260869565216,0.1
Nephroblastoma,33158,9,3,17,2,15,21,0,21,0.6666666666666666,0.0,0.11764705882352941,0.6666666666666666,0.0,0.0
Legg-Calvé-Perthes disease,31228,1,8,22,8,14,20,0,20,1.0,0.0,0.36363636363636365,1.0,0.0,0.0
Rabies,32981,2,15,16,11,5,29,4,25,0.7333333333333333,0.26666666666666666,0.6875,0.7333333333333333,0.13793103448275862,0.26666666666666666
Botulism,32729,6,11,20,10,10,24,3,21,0.9090909090909091,0.2727272727272727,0.5,0.9090909090909091,0.125,0.2727272727272727
Legionnaires disease,33292,2,6,17,4,13,19,3,16,0.6666666666666666,0.5,0.23529411764705882,0.6666666666666666,0.15789473684210525,0.5
Wolfram syndrome,31066,2,5,16,1,15,32,3,29,0.2,0.6,0.0625,0.2,0.09375,0.6
Pemphigus vulgaris,30998,3,10,12,9,3,20,4,16,0.9,0.4,0.75,0.9,0.2,0.4
Autosomal dominant hyper-IgE syndrome due to STAT3 deficiency,31806,5,9,16,5,11,26,2,24,0.5555555555555556,0.2222222222222222,0.3125,0.5555555555555556,0.07692307692307693,0.2222222222222222
Stickler syndrome,32565,3,18,25,9,16,17,2,15,0.5,0.1111111111111111,0.36,0.5,0.11764705882352941,0.1111111111111111
Tetralogy of Fallot,27857,2,5,17,4,13,25,0,25,0.8,0.0,0.23529411764705882,0.8,0.0,0.0
Bazex-Dupré-Christol syndrome,30212,2,1,25,1,24,30,0,30,1.0,0.0,0.04,1.0,0.0,0.0
"46,XX gonadal dysgenesis",38652,20,8,27,5,22,31,3,28,0.625,0.375,0.18518518518518517,0.625,0.0967741935483871,0.375
ICF syndrome,39876,12,6,27,0,27,24,0,24,0.0,0.0,0.0,0.0,0.0,0.0
Holt-Oram syndrome,31211,1,4,21,1,20,40,1,39,0.25,0.25,0.047619047619047616,0.25,0.025,0.25
Roberts syndrome,32857,1,18,16,6,10,26,1,25,0.3333333333333333,0.05555555555555555,0.375,0.3333333333333333,0.038461538461538464,0.05555555555555555
Uveal coloboma-cleft lip and palate-intellectual disability,31143,9,2,22,1,21,24,0,24,0.5,0.0,0.045454545454545456,0.5,0.0,0.0
Cherubism,27195,1,4,17,2,15,28,0,28,0.5,0.0,0.11764705882352941,0.5,0.0,0.0
Caudal regression syndrome,32697,0,9,17,4,13,2,0,2,0.4444444444444444,0.0,0.23529411764705882,0.4444444444444444,0.0,0.0
Werner syndrome,32590,5,15,37,10,27,26,4,22,0.6666666666666666,0.26666666666666666,0.2702702702702703,0.6666666666666666,0.15384615384615385,0.26666666666666666
Waardenburg-Shah syndrome,32808,3,14,17,11,6,26,4,22,0.7857142857142857,0.2857142857142857,0.6470588235294118,0.7857142857142857,0.15384615384615385,0.2857142857142857
Familial progressive cardiac conduction defect,28103,4,0,17,0,17,17,0,17,0.0,0.0,0.0,0.0,0.0,0.0
Peters plus syndrome,30639,1,22,104,20,84,47,1,46,0.9090909090909091,0.045454545454545456,0.19230769230769232,0.9090909090909091,0.02127659574468085,0.045454545454545456
LCAT deficiency,33178,5,3,23,0,23,23,1,22,0.0,0.3333333333333333,0.0,0.0,0.043478260869565216,0.3333333333333333
Choroideremia,96981,22,5,28,2,26,31,2,29,0.4,0.4,0.07142857142857142,0.4,0.06451612903225806,0.4
Neurofibromatosis-Noonan syndrome,30868,2,13,18,4,14,39,1,38,0.3076923076923077,0.07692307692307693,0.2222222222222222,0.3076923076923077,0.02564102564102564,0.07692307692307693
Liddle syndrome,28419,6,4,16,4,12,25,3,22,1.0,0.75,0.25,1.0,0.12,0.75
Campomelic dysplasia,28683,2,21,55,21,34,30,2,28,1.0,0.09523809523809523,0.38181818181818183,1.0,0.06666666666666667,0.09523809523809523
Nance-Horan syndrome,32072,1,10,17,7,10,25,3,22,0.7,0.3,0.4117647058823529,0.7,0.12,0.3
Netherton syndrome,29333,4,14,37,8,29,25,3,22,0.5714285714285714,0.21428571428571427,0.21621621621621623,0.5714285714285714,0.12,0.21428571428571427
Hereditary sensory and autonomic neuropathy type 4,27625,9,9,32,4,28,44,0,44,0.4444444444444444,0.0,0.125,0.4444444444444444,0.0,0.0
Non-distal duplication 10q syndrome,39196,12,15,26,1,25,46,1,45,0.06666666666666667,0.06666666666666667,0.038461538461538464,0.06666666666666667,0.021739130434782608,0.06666666666666667
Trisomy 12p syndrome,33391,3,20,29,19,10,40,1,39,0.95,0.05,0.6551724137931034,0.95,0.025,0.05
3q13 microdeletion syndrome,33028,2,17,23,0,23,28,1,27,0.0,0.058823529411764705,0.0,0.0,0.03571428571428571,0.058823529411764705
Xp22.3 microdeletion syndrome,33253,4,3,24,3,21,25,1,24,1.0,0.3333333333333333,0.125,1.0,0.04,0.3333333333333333
Distal deletion 17q syndrome,32575,0,31,17,16,1,36,3,33,0.5161290322580645,0.0967741935483871,0.9411764705882353,0.5161290322580645,0.08333333333333333,0.0967741935483871
Distal deletion 3p syndrome,28213,4,7,18,3,15,34,2,32,0.42857142857142855,0.2857142857142857,0.16666666666666666,0.42857142857142855,0.058823529411764705,0.2857142857142857
Monosomy 13q14 syndrome,32684,1,8,31,2,29,17,2,15,0.25,0.25,0.06451612903225806,0.25,0.11764705882352941,0.25
Distal deletion 10p syndrome,30426,7,5,28,2,26,29,1,28,0.4,0.2,0.07142857142857142,0.4,0.034482758620689655,0.2
Non-distal deletion 10q syndrome,29728,3,7,25,4,21,30,3,27,0.5714285714285714,0.42857142857142855,0.16,0.5714285714285714,0.1,0.42857142857142855
Ring chromosome 8 syndrome,32385,0,14,20,0,20,28,1,27,0.0,0.07142857142857142,0.0,0.0,0.03571428571428571,0.07142857142857142
Currarino syndrome,29008,0,2,18,1,17,32,0,32,0.5,0.0,0.05555555555555555,0.5,0.0,0.0
Ring chromosome 4 syndrome,32375,2,1,24,0,24,30,0,30,0.0,0.0,0.0,0.0,0.0,0.0
Ring chromosome 6 syndrome,32374,7,11,20,10,10,33,1,32,0.9090909090909091,0.09090909090909091,0.5,0.9090909090909091,0.030303030303030304,0.09090909090909091
Ring chromosome 1 syndrome,32387,3,13,19,12,7,39,1,38,0.9230769230769231,0.07692307692307693,0.631578947368421,0.9230769230769231,0.02564102564102564,0.07692307692307693
Ring chromosome 10 syndrome,32386,1,24,17,17,0,31,1,30,0.7083333333333334,0.041666666666666664,1.0,0.7083333333333334,0.03225806451612903,0.041666666666666664
Progressive familial intrahepatic cholestasis,32629,3,9,15,6,9,25,3,22,0.6666666666666666,0.3333333333333333,0.4,0.6666666666666666,0.12,0.3333333333333333
Carey-Fineman-Ziter syndrome,31811,0,15,58,15,43,23,0,23,1.0,0.0,0.25862068965517243,1.0,0.0,0.0
Heart defects-limb shortening syndrome,30939,2,8,16,6,10,32,3,29,0.75,0.375,0.375,0.75,0.09375,0.375
C syndrome,31628,0,20,66,17,49,10,0,10,0.85,0.0,0.25757575757575757,0.85,0.0,0.0
Barth syndrome,30347,1,1,24,0,24,31,0,31,0.0,0.0,0.0,0.0,0.0,0.0
"48,XXYY syndrome",32250,2,7,45,6,39,29,3,26,0.8571428571428571,0.42857142857142855,0.13333333333333333,0.8571428571428571,0.10344827586206896,0.42857142857142855
Fraser syndrome,30452,1,8,24,0,24,26,0,26,0.0,0.0,0.0,0.0,0.0,0.0
"46,XY complete gonadal dysgenesis",38781,18,4,31,1,30,35,2,33,0.25,0.5,0.03225806451612903,0.25,0.05714285714285714,0.5
Léri-Weill dyschondrosteosis,30851,0,34,33,21,12,29,0,29,0.6176470588235294,0.0,0.6363636363636364,0.6176470588235294,0.0,0.0
Autosomal recessive spondylocostal dysostosis,29480,1,13,24,8,16,26,4,22,0.6153846153846154,0.3076923076923077,0.3333333333333333,0.6153846153846154,0.15384615384615385,0.3076923076923077
Duane retraction syndrome,30399,12,6,19,3,16,27,2,25,0.5,0.3333333333333333,0.15789473684210525,0.5,0.07407407407407407,0.3333333333333333
Noonan syndrome with multiple lentigines,33317,2,16,37,15,22,28,3,25,0.9375,0.1875,0.40540540540540543,0.9375,0.10714285714285714,0.1875
Mosaic trisomy 15 syndrome,33444,6,3,21,3,18,35,1,34,1.0,0.3333333333333333,0.14285714285714285,1.0,0.02857142857142857,0.3333333333333333
3C syndrome,28191,0,9,17,1,16,9,0,9,0.1111111111111111,0.0,0.058823529411764705,0.1111111111111111,0.0,0.0
Aase-Smith syndrome,29084,1,9,17,6,11,24,1,23,0.6666666666666666,0.1111111111111111,0.35294117647058826,0.6666666666666666,0.041666666666666664,0.1111111111111111
Ablepharon macrostomia syndrome,29773,0,11,41,11,30,25,0,25,1.0,0.0,0.2682926829268293,1.0,0.0,0.0
Spina bifida-hypospadias syndrome,32279,8,3,29,2,27,37,0,37,0.6666666666666666,0.0,0.06896551724137931,0.6666666666666666,0.0,0.0
Tetraploidy syndrome,32570,1,5,19,4,15,31,1,30,0.8,0.2,0.21052631578947367,0.8,0.03225806451612903,0.2
Trisomy X syndrome,32515,0,1,17,1,16,34,0,34,1.0,0.0,0.058823529411764705,1.0,0.0,0.0
Triploidy syndrome,32516,1,10,18,5,13,32,0,32,0.5,0.0,0.2777777777777778,0.5,0.0,0.0
Familial peripheral male-limited precocious puberty,29908,7,4,16,4,12,35,4,31,1.0,1.0,0.25,1.0,0.11428571428571428,1.0
Familial visceral myopathy,30255,3,3,17,1,16,26,0,26,0.3333333333333333,0.0,0.058823529411764705,0.3333333333333333,0.0,0.0
Mitochondrial myopathy-lactic acidosis-deafness syndrome,29082,4,8,17,4,13,23,0,23,0.5,0.0,0.23529411764705882,0.5,0.0,0.0
Mitochondrial myopathy and sideroblastic anemia,30011,3,12,35,11,24,27,2,25,0.9166666666666666,0.16666666666666666,0.3142857142857143,0.9166666666666666,0.07407407407407407,0.16666666666666666
Carnitine palmitoyl transferase 1A deficiency,27251,2,11,16,8,8,32,3,29,0.7272727272727273,0.2727272727272727,0.5,0.7272727272727273,0.09375,0.2727272727272727
Epilepsy-microcephaly-skeletal dysplasia syndrome,29253,9,7,21,6,15,39,3,36,0.8571428571428571,0.42857142857142855,0.2857142857142857,0.8571428571428571,0.07692307692307693,0.42857142857142855
Amelocerebrohypohidrotic syndrome,29223,0,11,16,4,12,21,0,21,0.36363636363636365,0.0,0.25,0.36363636363636365,0.0,0.0
Griscelli syndrome,27582,1,4,58,4,54,30,0,30,1.0,0.0,0.06896551724137931,1.0,0.0,0.0
Epilepsy-telangiectasia syndrome,31526,2,9,17,8,9,28,0,28,0.8888888888888888,0.0,0.47058823529411764,0.8888888888888888,0.0,0.0
Oculogastrointestinal muscular dystrophy,31123,1,12,18,10,8,21,0,21,0.8333333333333334,0.0,0.5555555555555556,0.8333333333333334,0.0,0.0
Trisomy 5p syndrome,39338,19,17,28,1,27,27,1,26,0.058823529411764705,0.058823529411764705,0.03571428571428571,0.058823529411764705,0.037037037037037035,0.058823529411764705
Trisomy 4p syndrome,33428,2,20,16,12,4,38,5,33,0.6,0.25,0.75,0.6,0.13157894736842105,0.25
